realization,shape,target_n,n,parameter,sum_W_real,sum_W_imag,total_area,delta_total,area_normalized_delta,orientation_null_squared,area_normalized_null_squared
186,rhombus,100,100,10.0,-0.07522290258409603,-0.11017604194572528,346.79556838788466,0.13340631653712134,0.0003846828757278373,1.4138672430818586,1.175605351922886e-05
186,disk,100,97,10.488088481701515,-0.12109991679742693,0.24414433617600206,335.56058942239093,0.2725282494259346,0.0008121580960834658,1.3191104871395114,1.1714918616748863e-05
186,rhombus,225,225,15.0,-0.01446657340416646,0.11022854927975151,779.8835226662042,0.11117380456913735,0.00014255180592746098,2.5550718882034,4.200912486035054e-06
186,disk,225,223,15.748015748023622,0.22897175693477534,0.11051637754790974,773.0057688522722,0.2542477830387317,0.000328908002091923,2.5906391616815325,4.33552261822852e-06
186,rhombus,400,400,20.0,0.014872882338660798,-0.057675303382261275,1385.9174491602262,0.05956209574297673,4.297665476328868e-05,4.17140996375892,2.171741591654931e-06
186,disk,400,397,20.97617696340303,0.18772131541638926,-0.11433182047909218,1375.3331205423588,0.21979776485606686,0.00015981420179090157,4.2591666423878936,2.251691192009925e-06
187,rhombus,4,4,2.0,-0.02738305769642091,-0.04469961670347053,13.779125379536339,0.052420297426118236,0.003804326906261314,0.08671029909823384,0.00045669618154792625
187,disk,4,7,2.8284271247461903,0.09461393212721925,0.16771804159092493,24.12774379495107,0.19256463233851973,0.0079810459682855,0.08237964135122647,0.00014150978519414373
187,rhombus,16,16,4.0,-0.011400469030736105,-0.1229414833346827,55.428718523042406,0.12346893948946365,0.0022275265021350996,0.19602006953701823,6.380149609918449e-05
187,disk,16,19,4.69041575982343,0.0006945191547829133,-0.11140397439374367,65.9280319825488,0.11140613927238595,0.0016898144222153519,0.21974261632782582,5.0556158580320555e-05
187,rhombus,49,49,7.0,0.2004827108448466,-0.037329292175050516,169.9283880341462,0.20392840263678,0.0012000843708103773,0.52226879736614,1.808681950623809e-05
187,disk,49,55,7.615773105863909,-0.02750026824019125,0.11843967563988181,190.6066566829208,0.1215903841550099,0.0006379125801323861,0.6118378767987607,1.6840703579891205e-05
187,rhombus,100,100,10.0,-0.038944305390720135,-0.05555565377105193,346.8735241248987,0.06784607275513203,0.0001955931140213016,1.0534977221394366,8.755708525899308e-06
187,disk,100,97,10.488088481701515,-0.09874547749136964,-0.18814737135609555,336.6103726249481,0.2124855352093575,0.000631250705533395,0.9660811301321443,8.526260751633946e-06
187,rhombus,225,225,15.0,0.07544561670994865,0.14079409758466688,780.5819838682728,0.15973421360317638,0.00020463476854999045,2.5893300488509827,4.249622615155671e-06
187,disk,225,223,15.748015748023622,0.1658613911294884,-0.35101662020812135,771.6333360410599,0.38823017493458906,0.0005031277898469781,2.2359910725859757,3.7553299576445853e-06
187,rhombus,400,400,20.0,-0.03312454631396511,0.058698372804366794,1385.3681347330798,0.0673998111153618,4.8651192001285475e-05,4.471280837529532,2.3297083714384915e-06
187,disk,400,397,20.97617696340303,0.14587896225236374,-0.06944292311835783,1374.7189604625341,0.16156420147745826,0.00011752525870676782,4.142833553790798,2.1921468299946662e-06
188,rhombus,4,4,2.0,-0.11867161792137493,0.05826851901075298,13.924468158613625,0.13220504229333796,0.009494441064993668,0.03419428065301828,0.00017635843615136065
188,disk,4,7,2.8284271247461903,-0.007469220796130216,-0.044553535780895215,24.388184190041105,0.045175289815128514,0.0018523433094939396,0.10319991981285281,0.00017350836890979475
188,rhombus,16,16,4.0,0.13398051345284534,0.06928631550825329,55.722681668445915,0.15083557770565037,0.002706897320612336,0.1782389097778938,5.7403516725888666e-05
188,disk,16,19,4.69041575982343,0.01132613332495147,-0.12390400585814342,66.11200283108478,0.12442059300529561,0.001881966778758593,0.1927637293635277,4.41026506069869e-05
188,rhombus,49,49,7.0,-0.026148858384142937,0.03023366869313987,170.11769998854618,0.03997295982837033,0.00023497237401552963,0.5455691278675888,1.8851711383967663e-05
188,disk,49,55,7.615773105863909,0.13222663140835245,0.003406004967083237,190.84327459969998,0.13227049150674572,0.0006930843739932015,0.5080825941376491,1.3950205250806589e-05
188,rhombus,100,100,10.0,-0.0024952835700928766,-0.058641813505799056,345.9263051825245,0.058694878237748244,0.00016967451552080863,1.0869545129057478,9.083311199036795e-06
188,disk,100,97,10.488088481701515,-0.191446484693794,0.33649324975489825,335.74246457056176,0.38714269156503966,0.001153094208861016,0.9354346466979524,8.29852493119922e-06
188,rhombus,225,225,15.0,0.04154994747666185,0.012930810820398708,780.2815528082094,0.04351556047882526,5.576904941839787e-05,2.3219361820948023,3.813709423474371e-06
188,disk,225,223,15.748015748023622,-0.20817399936916914,-0.3809250418671958,773.160162498777,0.4340971107193409,0.0005614581968584388,2.4553747470876086,4.107512063239922e-06
188,rhombus,400,400,20.0,-0.014604298326207132,0.0014570411155391955,1384.4169350583304,0.01467680136859623,1.0601431546326645e-05,3.7711448173531097,1.9676117338947646e-06
188,disk,400,397,20.97617696340303,0.47075094976816256,-0.3292968560662467,1375.8258673210821,0.5744935823164098,0.00041756271339412016,3.87620214484111,2.0477619855665005e-06
189,rhombus,4,4,2.0,-0.054535679271645154,0.026041525363831176,13.97522399501354,0.060434273031904746,0.004324386718486096,0.019187817587661995,9.824445010133475e-05
189,disk,4,7,2.8284271247461903,0.1917501843728795,0.08666751803365072,24.05512242199245,0.21042669005890496,0.008747687347727729,0.04629183194180997,7.99998596089071e-05
189,rhombus,16,16,4.0,0.09086679696611943,-0.14028961706693843,55.31903353147624,0.16714649696499834,0.0030215006715526376,0.14767052060771152,4.825525755267406e-05
189,disk,16,19,4.69041575982343,-0.05477742408947517,-0.18719595750824847,65.82646156602439,0.19504587331524906,0.002963031411305873,0.21777235838781467,5.025759856384254e-05
189,rhombus,49,49,7.0,-0.0942982663135945,0.05356749291497587,169.6133716041273,0.10845109186608304,0.0006394017808879169,0.512661775447346,1.7820125685629177e-05
189,disk,49,55,7.615773105863909,-0.013555298085472955,-0.24187086913479477,190.08262817734143,0.2422504147410424,0.0012744479443699082,0.5895744930372337,1.6317507838694392e-05
189,rhombus,100,100,10.0,-0.04168362943596193,0.03969182616397082,345.7648810972272,0.05755837060919525,0.00016646679219284316,0.928584418620726,7.76711313667071e-06
189,disk,100,97,10.488088481701515,0.29215501613903694,0.010074499004104592,335.65436358367384,0.2923286660342852,0.0008709216913290979,0.9399309045163571,8.342790429758319e-06
189,rhombus,225,225,15.0,-0.054368139974884766,-0.012971619344265328,778.5834803379,0.05589416385224115,7.178955791353736e-05,2.063928588007105,3.404742697002358e-06
189,disk,225,223,15.748015748023622,0.19649220672273549,0.03952687070319799,772.4960337293519,0.20042844311713232,0.0002594556274283131,2.0454514354746918,3.4276514735884578e-06
189,rhombus,400,400,20.0,-0.038342371301754774,0.0879312280661047,1385.8217773666481,0.09592725528365204,6.922048480572583e-05,3.9960370840842474,2.0807252931515e-06
189,disk,400,397,20.97617696340303,0.6720050924532184,0.7051635917289885,1375.9076771096843,0.9740875398973062,0.0007079599569816588,3.836561686650876,2.026579278300655e-06
190,rhombus,4,4,2.0,-0.09756393118628326,0.14331937706777573,14.2209416445628,0.17337578986587804,0.012191582962592784,0.016111822941599997,7.966874428757597e-05
190,disk,4,7,2.8284271247461903,0.14650278279360496,0.049979068520032005,24.466997054504166,0.15479332238956642,0.006326617117938071,0.03938866524462448,6.579758061247187e-05
190,rhombus,16,16,4.0,0.06612278796546267,0.03639292354153673,55.99544786606215,0.07547627423386553,0.0013479001795717463,0.0839982420801169,2.6789508884386064e-05
190,disk,16,19,4.69041575982343,-0.2899954340814368,-0.07604136542101168,66.11020919606253,0.2997993346276352,0.004534841717691781,0.13962167278457566,3.194594753379233e-05
190,rhombus,49,49,7.0,0.1323756031877421,0.11941004426269541,170.0808451234477,0.17827523381035695,0.0010481793742320696,0.4342769698883985,1.5012602602954276e-05
190,disk,49,55,7.615773105863909,-0.26626987539468017,-0.23719786853377983,190.8455780634947,0.356598479216705,0.0018685184264424716,0.5504893904136735,1.5114185559810847e-05
190,rhombus,100,100,10.0,0.06252439664920129,-0.11338478025867385,347.1627950361925,0.12948130587329743,0.00037296999484002515,0.9545025795291805,7.91973689428223e-06
190,disk,100,97,10.488088481701515,0.04898345966058271,0.4288479300601967,336.1064586412138,0.4316363358629986,0.001284225056572807,0.9724172488025755,8.607934185909562e-06
190,rhombus,225,225,15.0,-0.041161556662570487,-0.07020300212129504,779.7676786385038,0.08138018956557276,0.0001043646611612126,2.2945039568239975,3.773621620797736e-06
190,disk,225,223,15.748015748023622,-0.2204742123054264,0.2788427225105219,772.7732294032842,0.3554745309987456,0.0004599985059953927,2.3947504808973497,4.010108577135483e-06
190,rhombus,400,400,20.0,-0.03071050397606978,-0.03093153639725635,1385.57124701438,0.043587784967339095,3.145834980428597e-05,4.346507290062184,2.264032660193447e-06
190,disk,400,397,20.97617696340303,-0.18360792356122024,0.22876283107498735,1374.6577329919169,0.2933330913414068,0.00021338627376210425,4.437380704121165,2.3482132352059235e-06
191,rhombus,4,4,2.0,-0.05792191057647722,0.04387588617886924,13.843693893244993,0.07266389139600571,0.005248880245139047,0.017042299146950053,8.892506857481966e-05
191,disk,4,7,2.8284271247461903,-0.022083045849978333,-0.0758225653056396,24.266526078840062,0.07897292145754915,0.0032543974856958204,0.05092506208834299,8.648013325264182e-05
191,rhombus,16,16,4.0,0.18298685175991514,-0.01880040062783432,55.43448422644748,0.18395011003196554,0.003318333571582217,0.16675998801769396,5.4266502624559817e-05
191,disk,16,19,4.69041575982343,0.026989529003919266,-0.07082960158294445,65.92067899903692,0.07579754043669258,0.001149829485794586,0.20175776844102472,4.6428742546265446e-05
191,rhombus,49,49,7.0,0.05565475430163547,-0.044299784729095154,169.4339696866643,0.07113313295096445,0.00041982804913625975,0.5551349577583794,1.9337378779347448e-05
191,disk,49,55,7.615773105863909,-0.0770870425865029,-0.025556380153560015,190.58717565915916,0.08121293432259782,0.000426119617134349,0.5478220943845937,1.5081765904353655e-05
191,rhombus,100,100,10.0,-0.03851988527449457,-0.08529521211527435,345.73048414839263,0.09358982194314651,0.0002707016772723356,1.0415458895167973,8.713709166896974e-06
191,disk,100,97,10.488088481701515,-0.062235382738776046,-0.16297595420877778,335.35646904631767,0.17445459155580736,0.0005202064300471646,0.984698287954449,8.75567849734945e-06
191,rhombus,225,225,15.0,-0.1360854541858032,0.06701732586636325,779.0761783807092,0.15169236238926026,0.00019470799723917773,2.396673305285793,3.948653160958616e-06
191,disk,225,223,15.748015748023622,0.29688010667541054,-0.1634427291846532,771.4676411303185,0.3388972166644793,0.00043928895859837085,2.602513461348086,4.372779270728353e-06
191,rhombus,400,400,20.0,-0.057231538214843614,-0.03449869547870414,1385.6262414532753,0.06682521197998152,4.822744401108756e-05,4.300209821255373,2.23973918197655e-06
191,disk,400,397,20.97617696340303,-0.04010542429903641,0.4218471091146665,1375.4444221623307,0.4237492519481386,0.0003080816971738953,4.178959263980168,2.2089304643412214e-06
192,rhombus,4,4,2.0,0.06972422646776266,0.09088926519875566,14.040923167917137,0.11455272273018041,0.008158489392772129,0.05208055042963812,0.0002641704523065588
192,disk,4,7,2.8284271247461903,-0.18283749043755737,-0.19995261126192965,24.401827609532145,0.2709438957791229,0.011103426354560568,0.11076571511937605,0.00018602043104952676
192,rhombus,16,16,4.0,0.06784142759609813,0.12925075197500177,55.51768452880325,0.14597334066321854,0.0026293124776752136,0.19868338478656905,6.446127043852886e-05
192,disk,16,19,4.69041575982343,0.2710082835708558,0.10492211177528324,65.6304978434699,0.29060994357283515,0.004427971036665697,0.30819102730081993,7.154982785635648e-05
192,rhombus,49,49,7.0,-0.06785715520235991,0.04761042817648378,169.68413952298712,0.08289358469329988,0.0004885169876591223,0.5444644319833216,1.8909803378140046e-05
192,disk,49,55,7.615773105863909,0.2628837633480883,0.032441253020467485,190.73129606083484,0.2648779113659568,0.0013887490770338627,0.6265366514591013,1.7222752549008083e-05
192,rhombus,100,100,10.0,-0.030179949235068726,-0.01718679941104842,346.6123630965063,0.03473061199902673,0.0001002001535339257,0.979561209850883,8.153488828433513e-06
192,disk,100,97,10.488088481701515,0.11695917385008103,0.42955708789169333,336.1941513952087,0.4451951708022959,0.0013242204510540473,0.9924037505983831,8.780274407686331e-06
192,rhombus,225,225,15.0,-0.018130693878128934,-0.02413767049370305,779.4879054094155,0.030188560703766666,3.872870957235768e-05,2.2179434870135513,3.6503265239923776e-06
192,disk,225,223,15.748015748023622,0.45155114658864237,0.09683062611872269,772.0198601848562,0.46181663908965154,0.0005981926928396271,2.235618245044786,3.750945032276717e-06
192,rhombus,400,400,20.0,-0.01583034435375641,0.045417267085987256,1386.0843709186956,0.048097068017899064,3.469995696295195e-05,4.249468021512589,2.2118477639970203e-06
192,disk,400,397,20.97617696340303,0.09142717057782246,-0.38011151485378974,1375.4847716821125,0.39095228768266477,0.0002842287284682622,4.198582280768224,2.2191726709770695e-06
193,rhombus,4,4,2.0,0.0998257116860497,0.08840353407573176,13.836849586588613,0.13334300713087802,0.009636803977411226,0.04870082315528299,0.00025436764073293787
193,disk,4,7,2.8284271247461903,-0.04288537931117853,-0.009035116646525579,24.38617027727668,0.04382680790885851,0.001797199290029433,0.11409650084386275,0.0001918603010564505
193,rhombus,16,16,4.0,-0.059307088899339,-0.007618385075550807,55.25553163771262,0.05979440262159556,0.0010821432868231623,0.1845674709763404,6.045102063725749e-05
193,disk,16,19,4.69041575982343,-0.08572347897065269,0.02184557431703757,65.57530783798956,0.0884632350983907,0.0013490327078135582,0.14704465199450917,3.419546846735003e-05
193,rhombus,49,49,7.0,-0.014256697362563298,0.2442793966472393,169.78867402781674,0.24469506951719927,0.0014411742768961756,0.47251526837109786,1.639073440355883e-05
193,disk,49,55,7.615773105863909,0.0011122237170582139,0.06313402586630618,190.25685541799274,0.06314382205476798,0.0003318872369462931,0.4943820231500244,1.365784065753566e-05
193,rhombus,100,100,10.0,0.042011760511261986,-0.04316888078919531,346.7644181234653,0.06023736622601779,0.00017371265065774512,1.0484398974683062,8.719156722714686e-06
193,disk,100,97,10.488088481701515,-0.031316680943704434,0.40226553421114164,336.3113094174551,0.40348270659286617,0.0011997298196476432,1.0375950984168527,9.17370916647286e-06
193,rhombus,225,225,15.0,0.06080059696986817,0.06488699584636415,779.4212312474166,0.08892150933187325,0.00011408658856977727,2.625664545346586,4.322099657582868e-06
193,disk,225,223,15.748015748023622,0.23394517598356046,-0.39097701783135363,772.6082072048232,0.45562415853231236,0.0005897221311959524,2.4666173539735143,4.1322172678781005e-06
193,rhombus,400,400,20.0,-0.04578695272683886,0.09696307028063733,1385.2366719085908,0.10723004261053705,7.740918558183606e-05,4.130702124705456,2.152662361913284e-06
193,disk,400,397,20.97617696340303,-0.704585276209702,0.12578316784601604,1375.3618007982514,0.7157246794437657,0.000520390110462835,3.979665008793205,2.103839478317339e-06
194,rhombus,4,4,2.0,0.17768786916978563,-0.12109152137283359,13.793336367223661,0.21502589471616265,0.0155891141194176,0.08166105170423532,0.0004292164068660819
194,disk,4,7,2.8284271247461903,-0.2138491628327719,-0.15443767907988437,24.134920681031026,0.2637848766776798,0.010929593685592801,0.14472586891721978,0.00024845881752952694
194,rhombus,16,16,4.0,-0.03370430086152032,0.11719578838531024,55.50775852347272,0.1219460237638698,0.0021969185390957944,0.25096961717080746,8.145425344756142e-05
